Datetime,Ticker,Open,High,Low,Close,Volume
2025-01-06 12:36:00-05:00,NVDA,135.84,135.95,135.83,135.9,40119
2025-01-06 12:36:00-05:00,TSLA,379.96,380.44,379.61,379.82,13740
2025-01-06 12:37:00-05:00,AAPL,239.16,239.3,239.0,239.26,48331
2025-01-06 12:37:00-05:00,MSFT,411.51,411.97,410.96,411.21,35080
2025-01-06 12:37:00-05:00,NVDA,135.9,135.99,135.77,135.78,26739
2025-01-06 12:37:00-05:00,TSLA,379.82,379.99,379.54,379.74,38573
2025-01-06 12:38:00-05:00,AAPL,239.26,239.38,239.2,239.31,14764
2025-01-06 12:38:00-05:00,MSFT,411.21,411.46,410.01,410.06,10283
2025-01-06 12:38:00-05:00,NVDA,135.78,136.01,135.67,135.87,23380
2025-01-06 12:38:00-05:00,TSLA,379.74,380.02,379.37,379.56,41279
2025-01-06 12:39:00-05:00,AAPL,239.31,239.61,239.19,239.42,9679
2025-01-06 12:39:00-05:00,MSFT,410.06,410.91,409.73,410.68,7076
2025-01-06 12:39:00-05:00,NVDA,135.87,136.19,135.82,136.16,29591
2025-01-06 12:39:00-05:00,TSLA,379.56,379.65,379.01,379.1,45905
2025-01-06 12:40:00-05:00,AAPL,239.42,239.9,239.24,239.82,23914
2025-01-06 12:40:00-05:00,MSFT,410.68,411.12,410.61,411.01,5619
2025-01-06 12:40:00-05:00,NVDA,136.16,136.25,135.92,135.98,44006
2025-01-06 12:40:00-05:00,TSLA,379.1,379.38,378.88,378.97,47604
2025-01-06 12:41:00-05:00,AAPL,239.82,239.95,239.52,239.57,24928
2025-01-06 12:41:00-05:00,MSFT,411.01,411.03,410.88,410.96,33436
2025-01-06 12:41:00-05:00,NVDA,135.98,136.07,135.84,135.92,25203
2025-01-06 12:41:00-05:00,TSLA,378.97,379.09,378.85,378.87,40552
2025-01-06 12:42:00-05:00,AAPL,239.57,239.84,239.25,239.39,10271
2025-01-06 12:42:00-05:00,MSFT,410.96,411.11,410.18,410.73,39613
2025-01-06 12:42:00-05:00,NVDA,135.92,135.98,135.82,135.89,37574
2025-01-06 12:42:00-05:00,TSLA,378.87,379.03,378.63,378.76,36481
2025-01-06 12:43:00-05:00,AAPL,239.39,239.6,239.24,239.39,26123
2025-01-06 12:43:00-05:00,MSFT,410.73,410.86,410.5,410.57,42144
2025-01-06 12:43:00-05:00,NVDA,135.89,135.97,135.84,135.92,24833
2025-01-06 12:43:00-05:00,TSLA,378.76,379.38,378.53,378.99,32359
2025-01-06 12:44:00-05:00,AAPL,239.39,239.41,239.33,239.35,42696
2025-01-06 12:44:00-05:00,MSFT,410.57,410.58,410.02,410.44,40588
2025-01-06 12:44:00-05:00,NVDA,135.92,136.0,135.83,135.94,18244
2025-01-06 12:44:00-05:00,TSLA,378.99,379.35,378.24,378.62,32681
2025-01-06 12:45:00-05:00,AAPL,239.35,239.73,239.34,239.71,49058
2025-01-06 12:45:00-05:00,MSFT,410.44,410.91,410.42,410.86,25610
2025-01-06 12:45:00-05:00,NVDA,135.94,136.15,135.9,136.09,6634
2025-01-06 12:45:00-05:00,TSLA,378.62,378.7,378.25,378.46,6656
2025-01-06 12:46:00-05:00,AAPL,239.71,239.99,239.7,239.85,39010
2025-01-06 12:46:00-05:00,MSFT,410.86,411.15,410.63,411.14,31102
2025-01-06 12:46:00-05:00,NVDA,136.09,136.32,136.05,136.18,36684
2025-01-06 12:46:00-05:00,TSLA,378.46,378.5,378.23,378.37,15547
2025-01-06 12:47:00-05:00,AAPL,239.85,240.0,239.48,239.7,16894
2025-01-06 12:47:00-05:00,MSFT,411.14,411.9,411.07,411.74,41959
2025-01-06 12:47:00-05:00,NVDA,136.18,136.29,136.1,136.28,26452
2025-01-06 12:47:00-05:00,TSLA,378.37,378.76,378.34,378.47,14596
2025-01-06 12:48:00-05:00,AAPL,239.7,239.96,239.58,239.96,35802
2025-01-06 12:48:00-05:00,MSFT,411.74,412.18,411.4,411.79,26740
2025-01-06 12:48:00-05:00,NVDA,136.28,136.56,136.21,136.45,49349
2025-01-06 12:48:00-05:00,TSLA,378.47,379.03,378.38,378.78,7117
2025-01-06 12:49:00-05:00,AAPL,239.96,240.02,239.29,239.38,48917
2025-01-06 12:49:00-05:00,MSFT,411.79,412.6,411.56,412.35,10139
2025-01-06 12:49:00-05:00,NVDA,136.45,136.5,136.16,136.16,7395
2025-01-06 12:49:00-05:00,TSLA,378.78,379.52,378.62,379.39,45377
2025-01-06 12:50:00-05:00,AAPL,239.38,239.53,239.26,239.49,48423
2025-01-06 12:50:00-05:00,MSFT,412.35,412.35,411.02,411.23,9981
2025-01-06 12:50:00-05:00,NVDA,136.16,136.19,135.94,135.95,7885
2025-01-06 12:50:00-05:00,TSLA,379.39,380.04,379.18,379.81,41783
2025-01-06 12:51:00-05:00,AAPL,239.49,239.85,239.42,239.64,41051
2025-01-06 12:51:00-05:00,MSFT,411.23,411.57,410.93,411.38,44033
2025-01-06 12:51:00-05:00,NVDA,135.95,135.99,135.87,135.95,10706
2025-01-06 12:51:00-05:00,TSLA,379.81,379.98,379.19,379.34,23850
2025-01-06 12:52:00-05:00,AAPL,239.64,239.75,239.64,239.74,31488
2025-01-06 12:52:00-05:00,MSFT,411.38,411.59,410.66,410.82,34527
2025-01-06 12:52:00-05:00,NVDA,135.95,136.07,135.72,135.81,25478
2025-01-06 12:52:00-05:00,TSLA,379.34,379.4,379.16,379.3,49901
2025-01-06 12:53:00-05:00,AAPL,239.74,240.01,239.57,239.86,5075
2025-01-06 12:53:00-05:00,MSFT,410.82,411.07,410.81,410.88,29603
2025-01-06 12:53:00-05:00,NVDA,135.81,136.06,135.79,135.95,46867
2025-01-06 12:53:00-05:00,TSLA,379.3,379.66,379.08,379.57,5849
2025-01-06 12:54:00-05:00,AAPL,239.86,239.99,239.63,239.7,28709
2025-01-06 12:54:00-05:00,MSFT,410.88,411.01,410.27,410.32,45541
2025-01-06 12:54:00-05:00,NVDA,135.95,136.08,135.93,136.04,25915
2025-01-06 12:54:00-05:00,TSLA,379.57,379.7,379.3,379.56,34036
2025-01-06 12:55:00-05:00,AAPL,239.7,239.88,239.6,239.78,33969
2025-01-06 12:55:00-05:00,MSFT,410.32,410.36,410.02,410.17,9817
2025-01-06 12:55:00-05:00,NVDA,136.04,136.15,135.94,136.14,22868
2025-01-06 12:55:00-05:00,TSLA,379.56,379.76,378.64,379.01,47443
2025-01-06 12:56:00-05:00,AAPL,239.78,239.87,239.52,239.79,33712
2025-01-06 12:56:00-05:00,MSFT,410.17,410.44,410.1,410.38,30534
2025-01-06 12:56:00-05:00,NVDA,136.14,136.24,136.05,136.2,38689
2025-01-06 12:56:00-05:00,TSLA,379.01,379.2,378.66,378.67,17681
2025-01-06 12:57:00-05:00,AAPL,239.79,239.89,239.53,239.62,6891
2025-01-06 12:57:00-05:00,MSFT,410.38,410.42,409.73,409.82,5340
2025-01-06 12:57:00-05:00,NVDA,136.2,136.29,136.15,136.22,41003
2025-01-06 12:57:00-05:00,TSLA,378.67,378.7,378.31,378.42,49738
2025-01-06 12:58:00-05:00,AAPL,239.62,239.97,239.62,239.94,41099
2025-01-06 12:58:00-05:00,MSFT,409.82,410.32,409.81,410.24,10721
2025-01-06 12:58:00-05:00,NVDA,136.22,136.25,136.17,136.19,21044
2025-01-06 12:58:00-05:00,TSLA,378.42,379.51,378.41,379.29,7663
2025-01-06 12:59:00-05:00,AAPL,239.94,240.2,239.93,240.08,19725
2025-01-06 12:59:00-05:00,MSFT,410.24,410.33,409.84,410.05,41355
2025-01-06 12:59:00-05:00,NVDA,136.19,136.22,136.03,136.08,27199
2025-01-06 12:59:00-05:00,TSLA,379.29,379.51,378.99,379.1,13524
2025-01-06 13:00:00-05:00,AAPL,240.08,240.62,240.02,240.61,15090
2025-01-06 13:00:00-05:00,MSFT,410.05,410.06,409.64,409.86,44120
2025-01-06 13:00:00-05:00,NVDA,136.08,136.09,135.9,136.04,8306
2025-01-06 13:00:00-05:00,TSLA,379.1,379.8,378.89,379.49,15145
2025-01-06 13:01:00-05:00,AAPL,240.61,240.83,240.61,240.64,38349
2025-01-06 13:01:00-05:00,MSFT,409.86,410.29,409.76,410.14,30246
2025-01-06 13:01:00-05:00,NVDA,136.04,136.11,136.03,136.09,32948
2025-01-06 13:01:00-05:00,TSLA,379.49,379.93,379.38,379.51,44117
2025-01-06 13:02:00-05:00,AAPL,240.64,240.76,240.43,240.57,34935
2025-01-06 13:02:00-05:00,MSFT,410.14,410.58,410.08,410.56,41669
2025-01-06 13:02:00-05:00,NVDA,136.09,136.16,135.85,135.92,34218
2025-01-06 13:02:00-05:00,TSLA,379.51,380.49,379.3,380.35,37148
2025-01-06 13:03:00-05:00,AAPL,240.57,240.71,240.53,240.6,44280
2025-01-06 13:03:00-05:00,MSFT,410.56,411.03,409.59,409.91,42483
2025-01-06 13:03:00-05:00,NVDA,135.92,135.96,135.76,135.8,17985
2025-01-06 13:03:00-05:00,TSLA,380.35,380.41,379.75,379.98,9776
2025-01-06 13:04:00-05:00,AAPL,240.6,240.61,240.05,240.11,32193
2025-01-06 13:04:00-05:00,MSFT,409.91,409.95,409.21,409.29,22590
2025-01-06 13:04:00-05:00,NVDA,135.8,135.9,135.57,135.75,35519
2025-01-06 13:04:00-05:00,TSLA,379.98,380.21,379.96,380.05,9468
2025-01-06 13:05:00-05:00,AAPL,240.11,240.22,239.78,239.96,22509
2025-01-06 13:05:00-05:00,MSFT,409.29,409.64,409.29,409.57,33486
2025-01-06 13:05:00-05:00,NVDA,135.75,135.78,135.66,135.67,35688
2025-01-06 13:05:00-05:00,TSLA,380.05,380.32,379.94,380.29,40591
2025-01-06 13:06:00-05:00,AAPL,239.96,240.13,239.91,240.04,48249
2025-01-06 13:06:00-05:00,MSFT,409.57,409.74,409.47,409.51,21160
2025-01-06 13:06:00-05:00,NVDA,135.67,135.8,135.6,135.77,35837
2025-01-06 13:06:00-05:00,TSLA,380.29,380.31,380.11,380.13,26750
2025-01-06 13:07:00-05:00,AAPL,240.04,240.41,240.04,240.34,40296
2025-01-06 13:07:00-05:00,MSFT,409.51,409.55,408.89,409.13,45414
2025-01-06 13:07:00-05:00,NVDA,135.77,135.78,135.54,135.59,45431
2025-01-06 13:07:00-05:00,TSLA,380.13,380.47,379.99,380.39,45519
2025-01-06 13:08:00-05:00,AAPL,240.34,240.35,240.11,240.12,26088
2025-01-06 13:08:00-05:00,MSFT,409.13,409.29,408.96,409.2,26772
2025-01-06 13:08:00-05:00,NVDA,135.59,135.65,135.52,135.58,26648
2025-01-06 13:08:00-05:00,TSLA,380.39,380.51,378.89,379.13,5576
2025-01-06 13:09:00-05:00,AAPL,240.12,240.35,239.64,239.89,20650
2025-01-06 13:09:00-05:00,MSFT,409.2,410.25,409.03,410.14,26596
2025-01-06 13:09:00-05:00,NVDA,135.58,135.89,135.44,135.86,34706
2025-01-06 13:09:00-05:00,TSLA,379.13,379.26,378.05,378.17,20751
2025-01-06 13:10:00-05:00,AAPL,239.89,239.93,239.72,239.73,35996
2025-01-06 13:10:00-05:00,MSFT,410.14,410.22,409.61,409.74,43954
2025-01-06 13:10:00-05:00,NVDA,135.86,135.86,135.75,135.81,16193
2025-01-06 13:10:00-05:00,TSLA,378.17,378.75,377.82,378.6,49731
2025-01-06 13:11:00-05:00,AAPL,239.73,239.79,239.45,239.66,30302
2025-01-06 13:11:00-05:00,MSFT,409.74,409.86,409.07,409.21,18163
2025-01-06 13:11:00-05:00,NVDA,135.81,135.92,135.75,135.91,42662
2025-01-06 13:11:00-05:00,TSLA,378.6,378.74,377.82,377.94,12430
2025-01-06 13:12:00-05:00,AAPL,239.66,240.1,239.62,240.08,7426
2025-01-06 13:12:00-05:00,MSFT,409.21,409.23,408.82,408.96,46477
2025-01-06 13:12:00-05:00,NVDA,135.91,135.97,135.86,135.95,26356
2025-01-06 13:12:00-05:00,TSLA,377.94,378.09,377.49,377.58,29573
2025-01-06 13:13:00-05:00,AAPL,240.08,240.3,239.75,239.97,26757
2025-01-06 13:13:00-05:00,MSFT,408.96,409.44,408.94,409.17,20887
2025-01-06 13:13:00-05:00,NVDA,135.95,135.97,135.72,135.73,24799
2025-01-06 13:13:00-05:00,TSLA,377.58,378.61,377.56,378.39,36903
2025-01-06 13:14:00-05:00,AAPL,239.97,240.48,239.83,240.3,34945
2025-01-06 13:14:00-05:00,MSFT,409.17,409.32,408.98,409.02,41952
2025-01-06 13:14:00-05:00,NVDA,135.73,135.74,135.52,135.6,40910
2025-01-06 13:14:00-05:00,TSLA,378.39,379.28,378.31,379.17,11288
2025-01-06 13:15:00-05:00,AAPL,240.3,240.48,240.29,240.41,47911
2025-01-06 13:15:00-05:00,MSFT,409.02,409.24,407.97,408.64,16791
2025-01-06 13:15:00-05:00,NVDA,135.6,135.74,135.53,135.7,9329
2025-01-06 13:15:00-05:00,TSLA,379.17,379.84,378.76,379.6,40256
2025-01-06 13:16:00-05:00,AAPL,240.41,240.51,240.39,240.5,45845
2025-01-06 13:16:00-05:00,MSFT,408.64,408.87,408.21,408.43,18739
2025-01-06 13:16:00-05:00,NVDA,135.7,135.8,135.47,135.57,33531
2025-01-06 13:16:00-05:00,TSLA,379.6,379.66,379.01,379.08,18970
2025-01-06 13:17:00-05:00,AAPL,240.5,240.56,240.15,240.31,26532
2025-01-06 13:17:00-05:00,MSFT,408.43,408.59,408.24,408.3,9532
2025-01-06 13:17:00-05:00,NVDA,135.57,135.63,135.41,135.44,20476
2025-01-06 13:17:00-05:00,TSLA,379.08,379.73,378.93,379.6,11810
2025-01-06 13:18:00-05:00,AAPL,240.31,240.79,240.23,240.6,36978
2025-01-06 13:18:00-05:00,MSFT,408.3,408.94,408.1,408.61,46506
2025-01-06 13:18:00-05:00,NVDA,135.44,135.62,135.43,135.53,36891
2025-01-06 13:18:00-05:00,TSLA,379.6,380.14,379.37,379.8,33523
2025-01-06 13:19:00-05:00,AAPL,240.6,240.76,240.58,240.74,9484
2025-01-06 13:19:00-05:00,MSFT,408.61,408.92,408.46,408.87,15101
2025-01-06 13:19:00-05:00,NVDA,135.53,135.6,135.26,135.32,26323
2025-01-06 13:19:00-05:00,TSLA,379.8,380.07,379.01,379.37,49960
2025-01-06 13:20:00-05:00,AAPL,240.74,240.95,240.72,240.77,10923
2025-01-06 13:20:00-05:00,MSFT,408.87,409.22,408.15,408.71,36407
2025-01-06 13:20:00-05:00,NVDA,135.32,135.36,135.0,135.08,9561
2025-01-06 13:20:00-05:00,TSLA,379.37,379.78,379.33,379.61,8556
2025-01-06 13:21:00-05:00,AAPL,240.77,240.99,240.75,240.94,46533
2025-01-06 13:21:00-05:00,MSFT,408.71,409.49,408.59,409.27,32413
2025-01-06 13:21:00-05:00,NVDA,135.08,135.46,135.02,135.38,44086
2025-01-06 13:21:00-05:00,TSLA,379.61,379.81,379.48,379.75,9616
2025-01-06 13:22:00-05:00,AAPL,240.94,240.99,240.86,240.91,6897
2025-01-06 13:22:00-05:00,MSFT,409.27,409.37,408.29,408.57,40186
2025-01-06 13:22:00-05:00,NVDA,135.38,135.47,135.28,135.4,10933
2025-01-06 13:22:00-05:00,TSLA,379.75,379.81,379.5,379.51,46301
2025-01-06 13:23:00-05:00,AAPL,240.91,241.3,240.85,241.09,24226
2025-01-06 13:23:00-05:00,MSFT,408.57,409.62,408.32,409.24,12167
2025-01-06 13:23:00-05:00,NVDA,135.4,135.42,135.36,135.41,43061
2025-01-06 13:23:00-05:00,TSLA,379.51,380.03,379.42,379.89,30526
2025-01-06 13:24:00-05:00,AAPL,241.09,241.19,240.93,240.93,49682
2025-01-06 13:24:00-05:00,MSFT,409.24,409.61,409.06,409.31,7903
2025-01-06 13:24:00-05:00,NVDA,135.41,135.62,135.37,135.57,14779
2025-01-06 13:24:00-05:00,TSLA,379.89,380.1,379.5,379.67,43378
2025-01-06 13:25:00-05:00,AAPL,240.93,241.2,240.86,241.18,10175
2025-01-06 13:25:00-05:00,MSFT,409.31,410.05,409.2,409.78,47384
2025-01-06 13:25:00-05:00,NVDA,135.57,135.62,135.55,135.57,45342
2025-01-06 13:25:00-05:00,TSLA,379.67,380.02,379.16,379.26,28442
2025-01-06 13:26:00-05:00,AAPL,241.18,241.26,240.94,241.0,43217
2025-01-06 13:26:00-05:00,MSFT,409.78,409.98,409.02,409.23,5691
2025-01-06 13:26:00-05:00,NVDA,135.57,135.59,135.47,135.49,42373
2025-01-06 13:26:00-05:00,TSLA,379.26,379.46,379.22,379.42,10669
2025-01-06 13:27:00-05:00,AAPL,241.0,241.08,240.64,240.74,21644
2025-01-06 13:27:00-05:00,MSFT,409.23,409.35,409.06,409.14,38999
2025-01-06 13:27:00-05:00,NVDA,135.49,135.52,135.28,135.38,33490
2025-01-06 13:27:00-05:00,TSLA,379.42,379.51,378.68,379.11,29996
2025-01-06 13:28:00-05:00,AAPL,240.74,240.78,240.28,240.39,23850
2025-01-06 13:28:00-05:00,MSFT,409.14,409.25,408.52,408.56,35347
2025-01-06 13:28:00-05:00,NVDA,135.38,135.53,135.23,135.32,45074
2025-01-06 13:28:00-05:00,TSLA,379.11,379.28,378.44,378.67,13937
2025-01-06 13:29:00-05:00,AAPL,240.39,240.42,240.17,240.23,33949
2025-01-06 13:29:00-05:00,MSFT,408.56,408.99,408.29,408.95,37798
2025-01-06 13:29:00-05:00,NVDA,135.32,135.39,135.3,135.31,13359
2025-01-06 13:29:00-05:00,TSLA,378.67,378.76,378.33,378.75,40764
2025-01-06 13:30:00-05:00,AAPL,240.23,241.02,240.14,240.9,21390
2025-01-06 13:30:00-05:00,MSFT,408.95,410.36,408.78,409.78,10626
2025-01-06 13:30:00-05:00,NVDA,135.31,135.36,135.17,135.34,5055
2025-01-06 13:30:00-05:00,TSLA,378.75,379.01,378.48,378.6,47463
2025-01-06 13:31:00-05:00,AAPL,240.9,241.59,240.87,241.49,30211
2025-01-06 13:31:00-05:00,MSFT,409.78,410.18,409.46,409.82,14284
2025-01-06 13:31:00-05:00,NVDA,135.34,135.38,135.01,135.13,28543
2025-01-06 13:31:00-05:00,TSLA,378.6,379.67,378.27,379.35,41275
2025-01-06 13:32:00-05:00,AAPL,241.49,241.61,241.41,241.56,24390
2025-01-06 13:32:00-05:00,MSFT,409.82,409.97,409.55,409.6,27826
2025-01-06 13:32:00-05:00,NVDA,135.13,135.24,135.06,135.21,43676
2025-01-06 13:32:00-05:00,TSLA,379.35,379.57,379.11,379.5,30826
2025-01-06 13:33:00-05:00,AAPL,241.56,241.81,241.56,241.71,48137
2025-01-06 13:33:00-05:00,MSFT,409.6,409.82,409.08,409.11,34651
2025-01-06 13:33:00-05:00,NVDA,135.21,135.29,135.17,135.24,30086
2025-01-06 13:33:00-05:00,TSLA,379.5,380.08,379.39,379.63,24968
2025-01-06 13:34:00-05:00,AAPL,241.71,241.72,241.55,241.69,8214
2025-01-06 13:34:00-05:00,MSFT,409.11,409.27,408.92,408.96,27483
2025-01-06 13:34:00-05:00,NVDA,135.24,135.28,135.11,135.12,14114
2025-01-06 13:34:00-05:00,TSLA,379.63,380.09,379.61,379.79,47331
2025-01-06 13:35:00-05:00,AAPL,241.69,241.86,241.27,241.38,23756
2025-01-06 13:35:00-05:00,MSFT,408.96,409.14,408.52,408.77,15771
2025-01-06 13:35:00-05:00,NVDA,135.12,135.23,135.06,135.2,28611
2025-01-06 13:35:00-05:00,TSLA,379.79,379.85,379.45,379.53,17058
2025-01-06 13:36:00-05:00,AAPL,241.38,241.5,241.35,241.41,17460
2025-01-06 13:36:00-05:00,MSFT,408.77,409.52,408.51,409.38,26691
2025-01-06 13:36:00-05:00,NVDA,135.2,135.27,135.1,135.24,13800
2025-01-06 13:36:00-05:00,TSLA,379.53,380.01,379.49,379.66,42178
2025-01-06 13:37:00-05:00,AAPL,241.41,241.54,241.12,241.25,48200
2025-01-06 13:37:00-05:00,MSFT,409.38,409.86,409.14,409.33,20194
2025-01-06 13:37:00-05:00,NVDA,135.24,135.34,135.23,135.24,14436
2025-01-06 13:37:00-05:00,TSLA,379.66,380.11,379.36,379.89,40969
2025-01-06 13:38:00-05:00,AAPL,241.25,241.31,241.05,241.19,7583
2025-01-06 13:38:00-05:00,MSFT,409.33,409.78,409.21,409.5,30924
2025-01-06 13:38:00-05:00,NVDA,135.24,135.32,135.02,135.21,10548
2025-01-06 13:38:00-05:00,TSLA,379.89,379.95,379.4,379.42,11435
2025-01-06 13:39:00-05:00,AAPL,241.19,241.43,241.07,241.38,42982
2025-01-06 13:39:00-05:00,MSFT,409.5,410.33,409.45,410.05,17931
2025-01-06 13:39:00-05:00,NVDA,135.21,135.45,135.12,135.37,34886
2025-01-06 13:39:00-05:00,TSLA,379.42,379.64,379.18,379.56,26682
2025-01-06 13:40:00-05:00,AAPL,241.38,241.43,241.21,241.3,32230
2025-01-06 13:40:00-05:00,MSFT,410.05,410.12,409.5,409.64,23241
2025-01-06 13:40:00-05:00,NVDA,135.37,135.59,135.28,135.53,34779
2025-01-06 13:40:00-05:00,TSLA,379.56,379.78,379.19,379.21,9574
2025-01-06 13:41:00-05:00,AAPL,241.3,241.33,241.12,241.18,40350
2025-01-06 13:41:00-05:00,MSFT,409.64,409.66,409.27,409.65,9100
2025-01-06 13:41:00-05:00,NVDA,135.53,135.62,135.44,135.45,34494
2025-01-06 13:41:00-05:00,TSLA,379.21,379.65,379.11,379.52,34533
2025-01-06 13:42:00-05:00,AAPL,241.18,241.42,241.08,241.34,15783
2025-01-06 13:42:00-05:00,MSFT,409.65,409.82,408.81,409.0,17915
2025-01-06 13:42:00-05:00,NVDA,135.45,135.48,135.37,135.38,37647
2025-01-06 13:42:00-05:00,TSLA,379.52,379.77,379.22,379.26,42149
2025-01-06 13:43:00-05:00,AAPL,241.34,241.35,241.12,241.34,36578
2025-01-06 13:43:00-05:00,MSFT,409.0,409.15,408.87,408.91,37078
2025-01-06 13:43:00-05:00,NVDA,135.38,135.42,135.34,135.39,37881
2025-01-06 13:43:00-05:00,TSLA,379.26,379.37,378.94,379.06,33069
2025-01-06 13:44:00-05:00,AAPL,241.34,241.56,241.19,241.54,35692
2025-01-06 13:44:00-05:00,MSFT,408.91,408.96,408.11,408.34,43469
2025-01-06 13:44:00-05:00,NVDA,135.39,135.54,135.33,135.35,7481
2025-01-06 13:44:00-05:00,TSLA,379.06,379.36,378.99,379.22,46997
2025-01-06 13:45:00-05:00,AAPL,241.54,241.6,241.2,241.22,19785
2025-01-06 13:45:00-05:00,MSFT,408.34,408.48,407.89,408.02,35006
2025-01-06 13:45:00-05:00,NVDA,135.35,135.45,135.29,135.33,12416
2025-01-06 13:45:00-05:00,TSLA,379.22,379.55,378.5,378.64,13801
2025-01-06 13:46:00-05:00,AAPL,241.22,241.62,240.91,241.47,41524
2025-01-06 13:46:00-05:00,MSFT,408.02,408.27,407.42,407.47,45270
2025-01-06 13:46:00-05:00,NVDA,135.33,135.41,134.93,135.03,39498
2025-01-06 13:46:00-05:00,TSLA,378.64,378.79,378.29,378.49,25019
2025-01-06 13:47:00-05:00,AAPL,241.47,241.61,241.23,241.39,5912
2025-01-06 13:47:00-05:00,MSFT,407.47,407.73,406.98,407.14,25524
2025-01-06 13:47:00-05:00,NVDA,135.03,135.33,135.01,135.14,23312
2025-01-06 13:47:00-05:00,TSLA,378.49,378.63,378.48,378.54,47306
2025-01-06 13:48:00-05:00,AAPL,241.39,241.45,241.24,241.38,22181
2025-01-06 13:48:00-05:00,MSFT,407.14,407.52,407.01,407.4,38477
2025-01-06 13:48:00-05:00,NVDA,135.14,135.15,135.07,135.09,35962
2025-01-06 13:48:00-05:00,TSLA,378.54,378.77,377.9,377.97,40298
2025-01-06 13:49:00-05:00,AAPL,241.38,241.87,241.27,241.68,29344
2025-01-06 13:49:00-05:00,MSFT,407.4,408.18,407.22,407.97,42670
2025-01-06 13:49:00-05:00,NVDA,135.09,135.16,134.98,135.05,48825
2025-01-06 13:49:00-05:00,TSLA,377.97,378.07,377.52,377.81,46066
2025-01-06 13:50:00-05:00,AAPL,241.68,241.88,241.43,241.82,41792
2025-01-06 13:50:00-05:00,MSFT,407.97,408.06,407.57,407.78,47287
2025-01-06 13:50:00-05:00,NVDA,135.05,135.27,135.03,135.22,8458
2025-01-06 13:50:00-05:00,TSLA,377.81,377.97,377.59,377.94,7044
2025-01-06 13:51:00-05:00,AAPL,241.82,241.98,241.67,241.9,47444
2025-01-06 13:51:00-05:00,MSFT,407.78,407.89,407.26,407.31,15935
2025-01-06 13:51:00-05:00,NVDA,135.22,135.29,135.06,135.11,5706
2025-01-06 13:51:00-05:00,TSLA,377.94,378.09,377.71,377.99,43668
2025-01-06 13:52:00-05:00,AAPL,241.9,242.41,241.81,242.32,31758
2025-01-06 13:52:00-05:00,MSFT,407.31,407.32,407.0,407.09,8513
2025-01-06 13:52:00-05:00,NVDA,135.11,135.13,134.84,134.95,32591
2025-01-06 13:52:00-05:00,TSLA,377.99,378.06,377.96,378.01,40368
2025-01-06 13:53:00-05:00,AAPL,242.32,242.35,242.19,242.21,7438
2025-01-06 13:53:00-05:00,MSFT,407.09,407.83,406.72,407.5,36759
2025-01-06 13:53:00-05:00,NVDA,134.95,135.1,134.8,134.99,24308
2025-01-06 13:53:00-05:00,TSLA,378.01,379.13,377.95,378.81,28974
2025-01-06 13:54:00-05:00,AAPL,242.21,242.34,241.91,242.12,13890
2025-01-06 13:54:00-05:00,MSFT,407.5,408.27,407.26,407.99,37438
2025-01-06 13:54:00-05:00,NVDA,134.99,135.01,134.88,134.98,41943
2025-01-06 13:54:00-05:00,TSLA,378.81,379.06,377.87,378.19,13774
2025-01-06 13:55:00-05:00,AAPL,242.12,242.5,242.04,242.41,40402
2025-01-06 13:55:00-05:00,MSFT,407.99,408.19,407.75,407.88,34088
2025-01-06 13:55:00-05:00,NVDA,134.98,134.99,134.79,134.88,42889
2025-01-06 13:55:00-05:00,TSLA,378.19,378.41,377.74,377.79,31003
2025-01-06 13:56:00-05:00,AAPL,242.41,242.51,241.99,242.06,11489
2025-01-06 13:56:00-05:00,MSFT,407.88,407.89,407.37,407.71,24142
2025-01-06 13:56:00-05:00,NVDA,134.88,134.92,134.76,134.9,45915
2025-01-06 13:56:00-05:00,TSLA,377.79,377.81,377.72,377.75,45241
2025-01-06 13:57:00-05:00,AAPL,242.06,242.35,241.92,242.27,23333
2025-01-06 13:57:00-05:00,MSFT,407.71,407.98,407.68,407.84,23918
2025-01-06 13:57:00-05:00,NVDA,134.9,134.98,134.88,134.89,13311
2025-01-06 13:57:00-05:00,TSLA,377.75,378.85,377.46,378.72,14199
2025-01-06 13:58:00-05:00,AAPL,242.27,242.52,241.99,242.5,28768
2025-01-06 13:58:00-05:00,MSFT,407.84,408.26,407.82,408.06,41026
2025-01-06 13:58:00-05:00,NVDA,134.89,134.89,134.62,134.63,23413
2025-01-06 13:58:00-05:00,TSLA,378.72,378.76,378.24,378.5,14581
2025-01-06 13:59:00-05:00,AAPL,242.5,242.86,242.39,242.71,40682
2025-01-06 13:59:00-05:00,MSFT,408.06,408.33,407.35,407.37,22556
2025-01-06 13:59:00-05:00,NVDA,134.63,134.71,134.58,134.7,12310
2025-01-06 13:59:00-05:00,TSLA,378.5,378.52,378.1,378.32,28514
2025-01-06 14:00:00-05:00,AAPL,242.71,243.09,242.62,242.99,13005
2025-01-06 14:00:00-05:00,MSFT,407.37,407.86,407.12,407.49,7726
2025-01-06 14:00:00-05:00,NVDA,134.7,134.79,134.46,134.47,29233
2025-01-06 14:00:00-05:00,TSLA,378.32,379.02,378.3,378.94,20336
2025-01-06 14:01:00-05:00,AAPL,242.99,243.28,242.92,243.06,11007
2025-01-06 14:01:00-05:00,MSFT,407.49,408.06,407.27,408.05,19322
