timestamp,temperature_f,humidity,wind_speed_mph,precipitation_in,weather_condition
2023-06-17 08:00:00,60.3,35.2,4.1,0.0,Clear
2023-06-17 09:00:00,72.0,37.1,9.2,0.0,Partly Cloudy
2023-06-17 10:00:00,70.4,28.0,5.0,0.0,Partly Cloudy
2023-06-17 11:00:00,69.7,47.5,6.3,0.0,Clear
2023-06-17 12:00:00,75.7,67.4,18.6,0.0,Fog
2023-06-17 13:00:00,74.6,61.2,14.0,0.0,Partly Cloudy
2023-06-17 14:00:00,72.6,42.0,7.4,0.0,Partly Cloudy
2023-06-17 15:00:00,75.2,66.9,5.6,0.0,Cloudy
2023-06-17 16:00:00,75.5,67.0,7.2,0.0,Partly Cloudy
2023-06-17 17:00:00,71.9,54.8,5.2,0.0,Partly Cloudy
2023-06-17 18:00:00,77.4,45.5,11.6,0.0,Clear
2023-06-17 19:00:00,74.8,56.1,13.9,0.0,Clear
2023-06-17 20:00:00,69.5,51.2,2.6,0.0,Clear
2023-06-17 21:00:00,71.1,51.6,6.0,0.0,Clear
2023-06-17 22:00:00,61.3,74.4,11.3,0.48,Rain
2023-06-17 23:00:00,63.3,53.8,9.4,0.0,Clear
2023-06-18 00:00:00,63.0,46.1,7.4,0.0,Clear
2023-06-18 01:00:00,58.4,63.0,6.7,0.0,Clear
2023-06-18 02:00:00,65.0,53.4,11.6,0.0,Clear
2023-06-18 03:00:00,59.7,90.4,4.0,0.0,Cloudy
2023-06-18 04:00:00,63.0,74.4,11.3,0.0,Fog
2023-06-18 05:00:00,64.6,20,8.4,0.0,Partly Cloudy
2023-06-18 06:00:00,66.5,82.0,4.9,0.0,Cloudy
2023-06-18 07:00:00,73.0,52.8,0.9,0.0,Clear
2023-06-18 08:00:00,72.9,81.4,14.0,0.1,Light Rain
2023-06-18 09:00:00,68.4,58.3,10.0,0.0,Partly Cloudy
2023-06-18 10:00:00,73.6,54.3,4.8,0.0,Partly Cloudy
2023-06-18 11:00:00,76.9,67.2,7.0,0.0,Cloudy
2023-06-18 12:00:00,76.1,69.1,8.5,0.0,Cloudy
2023-06-18 13:00:00,82.2,40.3,10.6,0.0,Partly Cloudy
2023-06-18 14:00:00,77.7,35.1,11.6,0.0,Clear
2023-06-18 15:00:00,76.7,56.5,10.1,0.0,Clear
2023-06-18 16:00:00,67.6,67.6,3.6,0.0,Fog
2023-06-18 17:00:00,78.1,64.0,0.9,0.0,Clear
2023-06-18 18:00:00,69.6,52.1,2.2,0.0,Clear
2023-06-18 19:00:00,76.9,72.5,9.9,0.0,Cloudy
2023-06-18 20:00:00,73.3,80.3,2.4,0.0,Fog
2023-06-18 21:00:00,70.4,50.2,8.5,0.0,Clear
2023-06-18 22:00:00,64.0,53.6,12.2,0.0,Partly Cloudy
2023-06-18 23:00:00,67.0,52.5,4.0,0.0,Clear
2023-06-19 00:00:00,64.3,35.3,11.5,0.0,Clear
2023-06-19 01:00:00,65.2,49.9,7.6,0.0,Clear
2023-06-19 02:00:00,67.8,53.5,7.4,0.0,Clear
2023-06-19 03:00:00,66.2,59.1,0,0.0,Partly Cloudy
2023-06-19 04:00:00,59.9,77.4,0,0.14,Light Rain
2023-06-19 05:00:00,68.0,60.7,6.5,0.0,Clear
2023-06-19 06:00:00,69.0,71.8,1.7,0.01,Light Rain
2023-06-19 07:00:00,68.0,71.6,7.4,0.0,Partly Cloudy
2023-06-19 08:00:00,71.4,44.9,6.2,0.0,Clear
2023-06-19 09:00:00,73.9,76.6,9.2,0.0,Cloudy
2023-06-19 10:00:00,73.5,60.6,4.4,0.0,Clear
2023-06-19 11:00:00,73.1,55.1,9.2,0.0,Partly Cloudy
2023-06-19 12:00:00,76.6,65.4,8.9,0.0,Partly Cloudy
2023-06-19 13:00:00,77.1,58.3,16.9,0.0,Partly Cloudy
2023-06-19 14:00:00,74.8,42.9,9.2,0.0,Clear
2023-06-19 15:00:00,75.9,73.1,7.6,0.0,Fog
2023-06-19 16:00:00,82.3,45.2,12.8,0.0,Partly Cloudy
2023-06-19 17:00:00,72.7,50.6,7.6,0.0,Partly Cloudy
2023-06-19 18:00:00,77.6,47.0,8.8,0.0,Partly Cloudy
2023-06-19 19:00:00,69.3,44.4,9.8,0.0,Clear
2023-06-19 20:00:00,70.5,38.0,10.0,0.0,Clear
2023-06-19 21:00:00,66.8,66.4,0,0.0,Partly Cloudy
2023-06-19 22:00:00,65.9,52.2,8.1,0.0,Clear
2023-06-19 23:00:00,67.9,80.7,4.4,0.37,Light Rain
2023-06-20 00:00:00,67.3,59.6,7.1,0.0,Clear
2023-06-20 01:00:00,64.0,64.6,14.3,0.0,Clear
2023-06-20 02:00:00,58.5,58.9,3.0,0.0,Clear
2023-06-20 03:00:00,71.1,57.3,10.5,0.0,Clear
2023-06-20 04:00:00,64.4,29.9,13.3,0.0,Clear
2023-06-20 05:00:00,63.7,46.2,9.8,0.0,Partly Cloudy
2023-06-20 06:00:00,68.0,40.5,4.3,0.0,Partly Cloudy
2023-06-20 07:00:00,68.4,35.3,14.4,0.0,Partly Cloudy
2023-06-20 08:00:00,77.4,79.6,0.5,0.0,Partly Cloudy
2023-06-20 09:00:00,73.1,83.7,10.3,0.09,Light Rain
2023-06-20 10:00:00,69.4,42.9,7.3,0.0,Clear
2023-06-20 11:00:00,76.9,34.3,13.2,0.0,Partly Cloudy
2023-06-20 12:00:00,69.7,43.8,4.4,0.0,Partly Cloudy
2023-06-20 13:00:00,82.4,76.0,6.8,0.0,Partly Cloudy
2023-06-20 14:00:00,81.9,75.9,0,0.0,Cloudy
2023-06-20 15:00:00,78.5,26.7,6.9,0.0,Clear
2023-06-20 16:00:00,80.7,47.5,8.4,0.0,Clear
2023-06-20 17:00:00,72.0,62.8,8.9,0.0,Partly Cloudy
2023-06-20 18:00:00,70.6,69.9,5.2,0.0,Partly Cloudy
2023-06-20 19:00:00,68.4,73.4,8.5,0.11,Light Rain
2023-06-20 20:00:00,68.1,52.3,1.8,0.0,Partly Cloudy
2023-06-20 21:00:00,69.0,66.4,0,0.0,Cloudy
2023-06-20 22:00:00,65.3,53.3,5.8,0.0,Partly Cloudy
2023-06-20 23:00:00,64.5,53.4,12.0,0.0,Partly Cloudy
2023-06-21 00:00:00,67.9,50.8,8.3,0.0,Partly Cloudy
2023-06-21 01:00:00,69.3,43.3,0.9,0.0,Clear
2023-06-21 02:00:00,67.1,63.1,6.7,0.03,Light Rain
2023-06-21 03:00:00,64.3,39.0,8.0,0.0,Partly Cloudy
2023-06-21 04:00:00,59.2,43.1,12.0,0.0,Clear
2023-06-21 05:00:00,68.2,59.1,16.5,0.0,Partly Cloudy
2023-06-21 06:00:00,66.8,88.8,6.7,0.0,Cloudy
2023-06-21 07:00:00,66.9,66.8,6.5,0.0,Fog
2023-06-21 08:00:00,74.1,76.9,12.0,0.29,Thunderstorm
2023-06-21 09:00:00,65.9,62.6,4.6,0.0,Partly Cloudy
2023-06-21 10:00:00,70.0,71.4,9.5,0.38,Rain
2023-06-21 11:00:00,70.7,70.2,9.4,0.0,Fog
2023-06-21 12:00:00,79.6,50.8,8.1,0.0,Partly Cloudy
2023-06-21 13:00:00,77.4,58.4,3.7,0.0,Clear
2023-06-21 14:00:00,75.3,83.1,2.5,0.1,Light Rain
2023-06-21 15:00:00,80.0,62.0,2.0,0.03,Light Rain
2023-06-21 16:00:00,75.7,34.3,7.8,0.0,Clear
2023-06-21 17:00:00,72.6,85.1,13.2,0.0,Cloudy
2023-06-21 18:00:00,75.0,62.1,3.2,0.0,Clear
2023-06-21 19:00:00,73.4,71.1,10.7,0.0,Partly Cloudy
2023-06-21 20:00:00,73.8,56.2,9.2,0.0,Clear
2023-06-21 21:00:00,64.4,46.8,6.9,0.0,Partly Cloudy
2023-06-21 22:00:00,68.8,65.4,7.7,0.0,Partly Cloudy
2023-06-21 23:00:00,67.8,39.8,10.2,0.0,Clear
2023-06-22 00:00:00,60.2,82.6,7.1,0.0,Cloudy
2023-06-22 01:00:00,61.3,42.7,17.2,0.0,Partly Cloudy
2023-06-22 02:00:00,66.4,42.7,10.8,0.0,Partly Cloudy
2023-06-22 03:00:00,62.3,66.9,0.7,0.0,Cloudy
2023-06-22 04:00:00,63.5,74.4,6.5,0.21,Rain
2023-06-22 05:00:00,63.1,49.0,14.0,0.0,Partly Cloudy
2023-06-22 06:00:00,72.9,49.7,6.5,0.0,Partly Cloudy
2023-06-22 07:00:00,71.5,32.0,15.0,0.0,Clear
2023-06-22 08:00:00,67.6,44.7,5.9,0.0,Partly Cloudy
2023-06-22 09:00:00,68.9,64.6,7.0,0.0,Clear
2023-06-22 10:00:00,76.0,30.7,4.0,0.0,Partly Cloudy
2023-06-22 11:00:00,77.2,56.1,13.9,0.0,Partly Cloudy
2023-06-22 12:00:00,77.1,49.3,12.6,0.0,Partly Cloudy
2023-06-22 13:00:00,78.1,21.8,6.1,0.0,Partly Cloudy
2023-06-22 14:00:00,74.7,47.8,2.6,0.0,Clear
2023-06-22 15:00:00,83.2,63.8,9.9,0.0,Clear
2023-06-22 16:00:00,76.3,51.4,14.0,0.0,Partly Cloudy
2023-06-22 17:00:00,74.8,68.2,7.3,0.0,Cloudy
2023-06-22 18:00:00,76.1,55.8,3.2,0.0,Clear
2023-06-22 19:00:00,72.1,40.9,9.3,0.0,Clear
2023-06-22 20:00:00,70.4,57.8,11.3,0.0,Clear
2023-06-22 21:00:00,71.2,81.6,14.3,0.16,Rain
2023-06-22 22:00:00,68.6,37.2,7.0,0.0,Partly Cloudy
2023-06-22 23:00:00,67.4,49.7,11.1,0.0,Clear
2023-06-23 00:00:00,67.7,56.9,13.5,0.0,Clear
2023-06-23 01:00:00,68.3,36.1,7.5,0.0,Partly Cloudy
2023-06-23 02:00:00,57.9,41.1,8.5,0.0,Clear
2023-06-23 03:00:00,68.0,63.5,13.4,0.0,Clear
2023-06-23 04:00:00,61.9,60.0,10.8,0.0,Partly Cloudy
2023-06-23 05:00:00,66.5,55.4,0.7,0.0,Clear
2023-06-23 06:00:00,63.2,42.4,4.3,0.0,Clear
2023-06-23 07:00:00,68.8,43.7,8.8,0.0,Partly Cloudy
2023-06-23 08:00:00,66.7,51.3,3.5,0.0,Clear
2023-06-23 09:00:00,70.1,38.3,14.3,0.0,Clear
2023-06-23 10:00:00,75.8,33.4,6.4,0.0,Clear
2023-06-23 11:00:00,79.4,48.9,4.9,0.0,Clear
2023-06-23 12:00:00,76.3,64.0,6.3,0.0,Clear
2023-06-23 13:00:00,75.1,41.0,6.1,0.0,Partly Cloudy
2023-06-23 14:00:00,76.9,37.6,0,0.0,Clear
2023-06-23 15:00:00,68.2,46.8,8.1,0.0,Partly Cloudy
2023-06-23 16:00:00,79.2,37.5,14.5,0.0,Partly Cloudy
2023-06-23 17:00:00,69.9,73.0,13.6,0.0,Partly Cloudy
2023-06-23 18:00:00,71.0,64.4,6.9,0.0,Clear
2023-06-23 19:00:00,69.3,58.0,5.3,0.0,Clear
2023-06-23 20:00:00,70.4,73.4,10.2,0.0,Fog
2023-06-23 21:00:00,72.3,35.5,7.6,0.0,Partly Cloudy
2023-06-23 22:00:00,68.8,27.4,3.0,0.0,Clear
2023-06-23 23:00:00,70.6,56.0,3.7,0.0,Clear
2023-06-24 00:00:00,66.5,54.6,11.2,0.0,Partly Cloudy
2023-06-24 01:00:00,60.7,57.7,7.3,0.0,Partly Cloudy
2023-06-24 02:00:00,61.9,77.5,0,0.0,Fog
2023-06-24 03:00:00,68.6,43.1,6.0,0.0,Partly Cloudy
2023-06-24 04:00:00,65.9,62.1,8.7,0.06,Light Rain
2023-06-24 05:00:00,68.5,51.4,12.9,0.0,Partly Cloudy
2023-06-24 06:00:00,70.5,53.4,0,0.0,Clear
2023-06-24 07:00:00,66.3,71.5,13.0,0.05,Light Rain
2023-06-24 08:00:00,68.5,35.6,9.5,0.0,Partly Cloudy
2023-06-24 09:00:00,73.8,67.0,2.0,0.0,Partly Cloudy
2023-06-24 10:00:00,76.7,71.5,5.3,0.4,Light Rain
2023-06-24 11:00:00,73.5,34.5,11.8,0.0,Partly Cloudy
2023-06-24 12:00:00,73.7,59.9,1.0,0.0,Clear
2023-06-24 13:00:00,75.6,53.0,3.6,0.0,Partly Cloudy
2023-06-24 14:00:00,83.2,33.4,0,0.0,Clear
2023-06-24 15:00:00,83.3,41.8,8.1,0.0,Partly Cloudy
2023-06-24 16:00:00,75.0,71.8,3.8,0.0,Cloudy
2023-06-24 17:00:00,74.2,75.2,9.6,0.14,Light Rain
2023-06-24 18:00:00,75.9,68.9,12.2,0.0,Cloudy
2023-06-24 19:00:00,72.4,64.4,5.7,0.0,Partly Cloudy
2023-06-24 20:00:00,73.4,62.8,13.1,0.0,Clear
2023-06-24 21:00:00,71.8,44.8,10.1,0.0,Clear
2023-06-24 22:00:00,66.9,57.8,10.3,0.0,Clear
2023-06-24 23:00:00,67.7,62.2,10.1,0.0,Clear
2023-06-25 00:00:00,67.9,55.7,13.8,0.0,Clear
2023-06-25 01:00:00,69.3,44.3,8.4,0.0,Clear
2023-06-25 02:00:00,65.0,48.1,4.8,0.0,Clear
2023-06-25 03:00:00,70.9,34.6,12.9,0.0,Clear
2023-06-25 04:00:00,62.4,37.5,12.7,0.0,Clear
2023-06-25 05:00:00,68.3,32.7,10.4,0.0,Clear
2023-06-25 06:00:00,71.8,45.0,5.4,0.0,Clear
2023-06-25 07:00:00,70.4,59.9,9.6,0.0,Partly Cloudy
2023-06-25 08:00:00,69.3,67.8,8.8,0.0,Cloudy
2023-06-25 09:00:00,70.5,35.8,6.2,0.0,Partly Cloudy
2023-06-25 10:00:00,75.0,32.4,11.4,0.0,Partly Cloudy
2023-06-25 11:00:00,72.1,60.7,13.3,0.0,Partly Cloudy
2023-06-25 12:00:00,76.9,59.8,16.0,0.0,Partly Cloudy
2023-06-25 13:00:00,74.2,46.6,10.0,0.0,Clear
2023-06-25 14:00:00,72.1,47.7,17.3,0.0,Clear
2023-06-25 15:00:00,78.1,33.3,13.0,0.0,Partly Cloudy
2023-06-25 16:00:00,74.2,72.0,8.8,0.02,Light Rain
2023-06-25 17:00:00,68.3,54.7,9.1,0.0,Clear
2023-06-25 18:00:00,77.1,50.2,6.6,0.0,Partly Cloudy
2023-06-25 19:00:00,77.3,41.5,9.9,0.0,Clear
2023-06-25 20:00:00,70.8,67.7,5.3,0.0,Fog
2023-06-25 21:00:00,69.6,45.8,12.7,0.0,Clear
2023-06-25 22:00:00,67.0,70.0,10.8,0.0,Partly Cloudy
2023-06-25 23:00:00,66.1,70.4,11.7,0.34,Thunderstorm
2023-06-26 00:00:00,65.2,47.4,6.4,0.0,Clear
2023-06-26 01:00:00,60.8,41.2,8.1,0.0,Partly Cloudy
2023-06-26 02:00:00,66.1,61.8,8.6,0.0,Clear
2023-06-26 03:00:00,63.0,46.9,11.6,0.0,Clear
2023-06-26 04:00:00,64.7,95.6,4.7,0.13,Light Rain
2023-06-26 05:00:00,64.3,59.4,10.0,0.0,Clear
2023-06-26 06:00:00,71.9,41.2,12.9,0.0,Clear
2023-06-26 07:00:00,73.1,83.8,10.2,0.24,Rain
2023-06-26 08:00:00,73.0,50.5,9.0,0.0,Partly Cloudy
2023-06-26 09:00:00,72.6,56.8,11.0,0.0,Partly Cloudy
2023-06-26 10:00:00,74.2,61.0,4.7,0.0,Clear
2023-06-26 11:00:00,78.4,58.0,12.7,0.0,Clear
2023-06-26 12:00:00,78.4,53.4,4.8,0.0,Partly Cloudy
2023-06-26 13:00:00,79.4,46.1,12.5,0.0,Clear
2023-06-26 14:00:00,78.6,64.1,9.4,0.0,Partly Cloudy
2023-06-26 15:00:00,74.0,40.3,5.5,0.0,Clear
2023-06-26 16:00:00,76.9,36.2,8.7,0.0,Partly Cloudy
2023-06-26 17:00:00,74.2,73.5,8.7,0.0,Cloudy
2023-06-26 18:00:00,74.5,54.8,3.7,0.0,Partly Cloudy
2023-06-26 19:00:00,68.0,69.6,11.0,0.0,Partly Cloudy
2023-06-26 20:00:00,79.1,45.3,10.0,0.0,Clear
2023-06-26 21:00:00,71.7,83.2,3.9,0.0,Partly Cloudy
2023-06-26 22:00:00,63.5,61.4,3.9,0.0,Partly Cloudy
2023-06-26 23:00:00,65.1,72.3,10.3,0.0,Cloudy
2023-06-27 00:00:00,64.0,83.3,11.6,0.0,Partly Cloudy
2023-06-27 01:00:00,64.1,54.2,9.6,0.0,Clear
2023-06-27 02:00:00,68.8,74.4,9.5,0.0,Cloudy
2023-06-27 03:00:00,66.4,20,5.7,0.0,Clear
2023-06-27 04:00:00,62.3,60.0,9.0,0.0,Partly Cloudy
2023-06-27 05:00:00,65.9,65.7,2.5,0.13,Light Rain
2023-06-27 06:00:00,67.9,60.8,8.0,0.0,Partly Cloudy
2023-06-27 07:00:00,72.8,52.1,20.2,0.0,Clear
2023-06-27 08:00:00,77.1,46.3,3.3,0.0,Clear
2023-06-27 09:00:00,71.7,28.7,9.7,0.0,Clear
2023-06-27 10:00:00,75.2,58.7,8.5,0.0,Clear
2023-06-27 11:00:00,73.9,61.5,4.5,0.0,Clear
2023-06-27 12:00:00,75.4,49.3,8.3,0.0,Clear
2023-06-27 13:00:00,78.4,62.0,13.5,0.0,Clear
2023-06-27 14:00:00,85.1,39.2,7.4,0.0,Partly Cloudy
2023-06-27 15:00:00,79.7,87.4,10.8,0.0,Partly Cloudy
2023-06-27 16:00:00,81.9,59.2,9.3,0.0,Clear
2023-06-27 17:00:00,77.8,52.5,12.3,0.0,Clear
2023-06-27 18:00:00,78.5,59.5,8.1,0.0,Partly Cloudy
2023-06-27 19:00:00,75.5,67.7,4.9,0.06,Light Rain
2023-06-27 20:00:00,67.7,65.5,8.9,0.0,Fog
2023-06-27 21:00:00,67.8,67.6,0,0.0,Partly Cloudy
2023-06-27 22:00:00,63.3,58.3,5.1,0.0,Partly Cloudy
2023-06-27 23:00:00,70.2,47.8,9.6,0.0,Partly Cloudy
2023-06-28 00:00:00,65.0,52.9,9.2,0.0,Partly Cloudy
2023-06-28 01:00:00,63.3,29.8,6.7,0.0,Clear
2023-06-28 02:00:00,67.0,53.9,6.3,0.0,Clear
2023-06-28 03:00:00,63.6,58.2,0,0.0,Partly Cloudy
2023-06-28 04:00:00,62.1,77.7,9.4,0.0,Fog
2023-06-28 05:00:00,65.6,42.3,12.2,0.0,Partly Cloudy
2023-06-28 06:00:00,72.3,48.7,5.6,0.0,Partly Cloudy
2023-06-28 07:00:00,69.4,46.0,7.3,0.0,Clear
2023-06-28 08:00:00,73.4,60.9,9.0,0.14,Light Rain
2023-06-28 09:00:00,76.7,57.4,10.0,0.0,Clear
2023-06-28 10:00:00,79.6,40.9,7.6,0.0,Clear
2023-06-28 11:00:00,76.7,59.4,0.3,0.0,Partly Cloudy
2023-06-28 12:00:00,80.4,51.4,11.7,0.0,Clear
2023-06-28 13:00:00,78.0,48.1,11.0,0.0,Clear
2023-06-28 14:00:00,80.2,39.0,5.0,0.0,Partly Cloudy
2023-06-28 15:00:00,76.4,73.1,17.4,0.0,Partly Cloudy
2023-06-28 16:00:00,78.3,74.7,9.5,0.0,Fog
2023-06-28 17:00:00,78.4,78.3,8.1,0.0,Fog
2023-06-28 18:00:00,78.6,59.1,17.2,0.0,Clear
2023-06-28 19:00:00,69.4,50.5,6.6,0.0,Partly Cloudy
2023-06-28 20:00:00,74.7,74.2,8.9,0.44,Light Rain
2023-06-28 21:00:00,78.6,64.7,2.6,0.0,Partly Cloudy
2023-06-28 22:00:00,66.4,58.9,8.0,0.0,Partly Cloudy
2023-06-28 23:00:00,68.2,60.5,1.8,0.07,Light Rain
2023-06-29 00:00:00,64.1,59.4,0.9,0.0,Partly Cloudy
2023-06-29 01:00:00,68.9,48.4,7.5,0.0,Partly Cloudy
2023-06-29 02:00:00,66.7,35.9,8.1,0.0,Partly Cloudy
2023-06-29 03:00:00,63.6,80.9,11.5,0.17,Light Rain
2023-06-29 04:00:00,67.4,59.1,3.4,0.0,Clear
2023-06-29 05:00:00,70.7,32.1,17.9,0.0,Partly Cloudy
2023-06-29 06:00:00,67.8,39.7,4.9,0.0,Partly Cloudy
2023-06-29 07:00:00,66.9,58.8,9.5,0.0,Clear
2023-06-29 08:00:00,74.8,52.5,0,0.0,Partly Cloudy
2023-06-29 09:00:00,71.0,48.3,5.2,0.0,Clear
2023-06-29 10:00:00,78.5,61.0,9.2,0.0,Partly Cloudy
2023-06-29 11:00:00,74.8,78.8,11.9,0.0,Cloudy
2023-06-29 12:00:00,79.5,56.5,7.6,0.0,Clear
2023-06-29 13:00:00,80.4,49.6,11.8,0.0,Partly Cloudy
2023-06-29 14:00:00,82.6,47.8,5.5,0.0,Partly Cloudy
2023-06-29 15:00:00,76.9,65.8,5.5,0.0,Partly Cloudy
2023-06-29 16:00:00,75.6,59.3,10.7,0.0,Clear
2023-06-29 17:00:00,72.9,55.3,2.1,0.0,Clear
2023-06-29 18:00:00,72.1,31.3,2.2,0.0,Clear
2023-06-29 19:00:00,75.8,27.9,5.5,0.0,Partly Cloudy
2023-06-29 20:00:00,76.2,50.1,12.8,0.0,Clear
2023-06-29 21:00:00,68.7,49.0,8.2,0.0,Clear
2023-06-29 22:00:00,62.3,54.6,9.9,0.0,Clear
2023-06-29 23:00:00,62.9,73.4,12.6,0.49,Light Rain
2023-06-30 00:00:00,66.4,47.7,0,0.0,Partly Cloudy
2023-06-30 01:00:00,70.0,63.3,15.1,0.0,Partly Cloudy
2023-06-30 02:00:00,63.8,76.9,8.6,0.0,Partly Cloudy
2023-06-30 03:00:00,64.7,21.8,6.9,0.0,Clear
2023-06-30 04:00:00,66.8,34.6,3.9,0.0,Partly Cloudy
2023-06-30 05:00:00,66.9,66.4,12.2,0.0,Cloudy
2023-06-30 06:00:00,72.3,46.2,10.6,0.0,Partly Cloudy
2023-06-30 07:00:00,71.8,63.5,5.8,0.0,Partly Cloudy
2023-06-30 08:00:00,74.2,57.8,11.4,0.0,Partly Cloudy
2023-06-30 09:00:00,76.6,85.6,10.0,0.0,Fog
2023-06-30 10:00:00,72.5,56.8,5.5,0.0,Partly Cloudy
2023-06-30 11:00:00,78.3,44.2,15.1,0.0,Clear
2023-06-30 12:00:00,80.0,53.1,5.9,0.0,Partly Cloudy
2023-06-30 13:00:00,84.1,53.1,12.1,0.0,Clear
2023-06-30 14:00:00,81.7,64.6,10.9,0.0,Partly Cloudy
2023-06-30 15:00:00,75.0,62.8,3.7,0.0,Partly Cloudy
2023-06-30 16:00:00,77.1,40.2,8.9,0.0,Clear
2023-06-30 17:00:00,72.8,69.1,15.2,0.0,Cloudy
2023-06-30 18:00:00,74.9,71.6,13.4,0.41,Thunderstorm
2023-06-30 19:00:00,71.1,27.9,13.5,0.0,Clear
2023-06-30 20:00:00,72.0,72.4,0,0.0,Partly Cloudy
2023-06-30 21:00:00,72.9,71.4,15.3,0.0,Partly Cloudy
2023-06-30 22:00:00,69.8,55.8,12.2,0.0,Clear
2023-06-30 23:00:00,63.2,68.5,3.5,0.0,Partly Cloudy
2023-07-01 00:00:00,63.9,40.3,14.9,0.0,Clear
2023-07-01 01:00:00,60.1,47.1,8.3,0.0,Clear
2023-07-01 02:00:00,65.7,53.8,7.9,0.0,Partly Cloudy
2023-07-01 03:00:00,71.4,49.5,1.9,0.0,Partly Cloudy
2023-07-01 04:00:00,63.4,61.7,6.2,0.0,Partly Cloudy
2023-07-01 05:00:00,69.4,53.4,7.8,0.0,Partly Cloudy
2023-07-01 06:00:00,65.3,47.4,6.8,0.0,Partly Cloudy
2023-07-01 07:00:00,75.0,96.2,12.7,0.0,Partly Cloudy
2023-07-01 08:00:00,67.9,24.3,6.5,0.0,Clear
2023-07-01 09:00:00,71.9,76.9,3.7,0.0,Fog
2023-07-01 10:00:00,74.3,62.5,12.6,0.0,Partly Cloudy
2023-07-01 11:00:00,77.1,34.8,11.7,0.0,Clear
2023-07-01 12:00:00,75.4,74.8,5.8,0.0,Partly Cloudy
2023-07-01 13:00:00,75.6,26.0,7.6,0.0,Clear
2023-07-01 14:00:00,80.1,71.3,7.6,0.0,Fog
2023-07-01 15:00:00,74.7,72.7,4.6,0.12,Rain
2023-07-01 16:00:00,72.5,70.0,4.3,0.0,Cloudy
2023-07-01 17:00:00,79.4,25.4,9.5,0.0,Clear
2023-07-01 18:00:00,73.1,56.7,12.4,0.0,Partly Cloudy
2023-07-01 19:00:00,76.6,29.1,12.2,0.0,Clear
2023-07-01 20:00:00,73.3,62.6,3.6,0.0,Partly Cloudy
2023-07-01 21:00:00,72.6,73.6,14.2,0.05,Rain
2023-07-01 22:00:00,67.7,48.1,7.7,0.0,Partly Cloudy
2023-07-01 23:00:00,67.3,61.5,14.7,0.0,Clear
2023-07-02 00:00:00,61.0,56.7,12.7,0.0,Partly Cloudy
2023-07-02 01:00:00,68.3,23.1,13.9,0.0,Partly Cloudy
2023-07-02 02:00:00,69.8,55.5,6.8,0.0,Partly Cloudy
2023-07-02 03:00:00,58.8,55.8,3.1,0.0,Clear
2023-07-02 04:00:00,64.3,36.1,8.0,0.0,Partly Cloudy
2023-07-02 05:00:00,72.2,52.3,9.7,0.0,Partly Cloudy
2023-07-02 06:00:00,71.9,79.2,7.0,0.0,Partly Cloudy
2023-07-02 07:00:00,73.0,34.1,10.5,0.0,Clear
2023-07-02 08:00:00,68.6,82.0,6.4,0.0,Partly Cloudy
2023-07-02 09:00:00,75.1,65.6,8.3,0.0,Cloudy
2023-07-02 10:00:00,74.7,35.1,9.9,0.0,Clear
2023-07-02 11:00:00,79.1,39.8,12.0,0.0,Clear
2023-07-02 12:00:00,77.4,52.4,13.9,0.0,Clear
2023-07-02 13:00:00,83.2,49.2,4.1,0.0,Partly Cloudy
2023-07-02 14:00:00,82.8,63.0,7.2,0.0,Clear
2023-07-02 15:00:00,77.7,48.0,13.6,0.0,Partly Cloudy
2023-07-02 16:00:00,74.8,38.8,0.5,0.0,Clear
2023-07-02 17:00:00,79.8,49.6,14.9,0.0,Partly Cloudy
2023-07-02 18:00:00,75.8,64.5,7.6,0.0,Partly Cloudy
2023-07-02 19:00:00,77.3,53.8,9.1,0.0,Partly Cloudy
2023-07-02 20:00:00,76.0,42.8,5.1,0.0,Clear
2023-07-02 21:00:00,70.9,39.5,0.3,0.0,Partly Cloudy
2023-07-02 22:00:00,69.9,60.3,1.6,0.0,Partly Cloudy
2023-07-02 23:00:00,67.3,44.8,4.5,0.0,Partly Cloudy
2023-07-03 00:00:00,66.2,59.8,11.1,0.0,Partly Cloudy
2023-07-03 01:00:00,60.6,40.6,12.6,0.0,Partly Cloudy
2023-07-03 02:00:00,66.2,48.3,8.1,0.0,Clear
2023-07-03 03:00:00,65.3,50.2,5.9,0.0,Partly Cloudy
2023-07-03 04:00:00,72.2,32.0,7.3,0.0,Partly Cloudy
2023-07-03 05:00:00,72.6,58.8,5.7,0.0,Partly Cloudy
2023-07-03 06:00:00,66.6,64.7,11.1,0.0,Partly Cloudy
2023-07-03 07:00:00,66.8,39.1,2.3,0.0,Clear
2023-07-03 08:00:00,75.5,72.9,15.7,0.46,Rain
2023-07-03 09:00:00,73.1,62.3,2.3,0.0,Partly Cloudy
2023-07-03 10:00:00,76.0,34.7,13.4,0.0,Clear
2023-07-03 11:00:00,72.1,37.7,8.5,0.0,Partly Cloudy
2023-07-03 12:00:00,77.3,57.0,7.6,0.0,Clear
2023-07-03 13:00:00,79.4,77.1,7.2,0.0,Fog
2023-07-03 14:00:00,78.9,44.2,7.3,0.0,Partly Cloudy
2023-07-03 15:00:00,76.4,71.7,14.0,0.0,Cloudy
2023-07-03 16:00:00,77.2,48.1,12.5,0.0,Clear
2023-07-03 17:00:00,72.0,70.6,10.1,0.49,Light Rain
2023-07-03 18:00:00,71.5,54.2,2.7,0.0,Clear
